gene	symbol	fm-bias	mut-freq	clust-bias
ENSG00000066084	DIP2B	null	0.00689655172414	null
ENSG00000066230	SLC9A3	null	0.0103448275862	null
ENSG00000066248	NGEF	null	0.00344827586207	null
ENSG00000066279	ASPM	0.733548056605	0.0172413793103	null
ENSG00000066405	CLDN18	null	0.00689655172414	null
ENSG00000066468	FGFR2	null	0.00344827586207	null
ENSG00000066557	LRRC40	null	0.00689655172414	null
ENSG00000066629	EML1	null	0.00689655172414	null
ENSG00000066735	KIF26A	null	0.0137931034483	null
ENSG00000066777	ARFGEF1	null	0.00689655172414	null
ENSG00000066813	ACSM2B	null	0.0172413793103	null
ENSG00000066827	ZFAT	null	0.0137931034483	null
ENSG00000066926	FECH	null	0.00689655172414	null
ENSG00000066933	MYO9A	null	0.00344827586207	null
ENSG00000067066	SP100	null	0.00689655172414	null
ENSG00000067082	KLF6	null	0.00344827586207	null
ENSG00000067141	NEO1	null	0.00344827586207	null
ENSG00000067177	PHKA1	null	0.0103448275862	null
ENSG00000067182	TNFRSF1A	null	0.00689655172414	null
ENSG00000067208	EVI5	null	0.00344827586207	null
ENSG00000067369	TP53BP1	null	0.00689655172414	null
ENSG00000067445	TRO	null	0.00344827586207	null
ENSG00000067533	RRP15	null	0.00344827586207	null
ENSG00000067596	DHX8	null	0.00689655172414	null
ENSG00000067715	SYT1	null	0.00344827586207	null
ENSG00000067798	NAV3	null	0.0137931034483	null
ENSG00000067840	PDZD4	null	0.00689655172414	null
ENSG00000067842	ATP2B3	null	0.0137931034483	null
ENSG00000067900	ROCK1	null	0.00689655172414	null
ENSG00000068024	HDAC4	null	0.00689655172414	null
ENSG00000068078	FGFR3	null	0.0137931034483	null
ENSG00000068079	IFI35	null	0.00689655172414	null
ENSG00000068097	HEATR6	null	0.00344827586207	null
ENSG00000068305	MEF2A	null	0.00689655172414	null
ENSG00000068308	OTUD5	null	0.0172413793103	null
ENSG00000068383	INPP5A	null	0.00344827586207	null
ENSG00000068394	GPKOW	null	0.00344827586207	null
ENSG00000068400	GRIPAP1	null	0.0103448275862	null
ENSG00000068438	FTSJ1	null	0.00344827586207	null
ENSG00000068650	ATP11A	null	0.0103448275862	null
ENSG00000068654	POLR1A	null	0.00689655172414	null
ENSG00000068697	LAPTM4A	null	0.00344827586207	null
ENSG00000068781	STON1-GTF2A1L	null	0.0172413793103	null
ENSG00000068784	SRBD1	null	0.00689655172414	null
ENSG00000068831	RASGRP2	null	0.00689655172414	null
ENSG00000068878	PSME4	null	0.00344827586207	null
ENSG00000068885	IFT80	null	0.00689655172414	null
ENSG00000068903	SIRT2	null	0.00344827586207	null
ENSG00000068976	PYGM	null	0.00689655172414	null
ENSG00000068985	PAGE1	null	0.00344827586207	null
ENSG00000069018	TRPC7	null	0.0275862068966	null
ENSG00000069020	MAST4	0.999999077166	0.0206896551724	null
ENSG00000069122	GPR116	null	0.0172413793103	null
ENSG00000069188	SDK2	null	0.00689655172414	null
ENSG00000069206	ADAM7	null	0.0137931034483	null
ENSG00000069248	NUP133	null	0.00689655172414	null
ENSG00000069329	VPS35	null	0.00344827586207	null
ENSG00000069431	ABCC9	null	0.0413793103448	null
ENSG00000069535	MAOB	null	0.00689655172414	null
ENSG00000069702	TGFBR3	null	0.00689655172414	null
ENSG00000069869	NEDD4	null	0.0103448275862	null
ENSG00000070018	LRP6	null	0.00689655172414	null
ENSG00000070019	GUCY2C	null	0.00689655172414	null
ENSG00000070047	PHRF1	null	0.0137931034483	null
ENSG00000070061	IKBKAP	null	0.00689655172414	null
ENSG00000070159	PTPN3	null	0.0137931034483	null
ENSG00000070182	SPTB	null	0.0137931034483	null
ENSG00000070214	SLC44A1	null	0.00344827586207	null
ENSG00000070269	TMEM260	null	0.00344827586207	null
ENSG00000070413	DGCR2	null	0.00344827586207	null
ENSG00000070444	MNT	null	0.00344827586207	null
ENSG00000070476	ZXDC	null	0.00689655172414	null
ENSG00000070495	JMJD6	null	0.00344827586207	null
ENSG00000070501	POLB	null	0.00344827586207	null
ENSG00000070540	WIPI1	null	0.00689655172414	null
ENSG00000070614	NDST1	null	0.00689655172414	null
ENSG00000070669	ASNS	null	0.00689655172414	null
ENSG00000070718	AP3M2	null	0.00344827586207	null
ENSG00000070729	CNGB1	null	0.0137931034483	null
ENSG00000070748	CHAT	null	0.0206896551724	null
ENSG00000070756	PABPC1	null	0.00344827586207	null
ENSG00000070759	TESK2	null	0.0103448275862	null
ENSG00000070808	CAMK2A	null	0.00689655172414	null
ENSG00000070882	OSBPL3	null	0.00344827586207	null
ENSG00000070886	EPHA8	null	0.0206896551724	null
ENSG00000070915	SLC12A3	null	0.0137931034483	null
ENSG00000070961	ATP2B1	null	0.00344827586207	null
ENSG00000070985	TRPM5	null	0.00344827586207	null
ENSG00000071054	MAP4K4	null	0.0103448275862	null
ENSG00000071127	WDR1	null	0.0137931034483	null
ENSG00000071189	SNX13	null	0.00344827586207	null
ENSG00000071203	MS4A12	null	0.00689655172414	null
ENSG00000071242	RPS6KA2	null	0.00689655172414	null
ENSG00000071282	LMCD1	null	0.00344827586207	null
ENSG00000071553	ATP6AP1	null	0.00689655172414	null
ENSG00000071564	TCF3	null	0.00689655172414	null
ENSG00000071575	TRIB2	null	0.00344827586207	null
ENSG00000071655	MBD3	null	0.00344827586207	null
ENSG00000071794	HLTF	null	0.0103448275862	null
ENSG00000071889	FAM3A	null	0.00344827586207	null
ENSG00000071894	CPSF1	0.999999077166	0.0172413793103	null
ENSG00000071909	MYO3B	null	0.00689655172414	null
ENSG00000071991	CDH19	null	0.0137931034483	null
ENSG00000072041	SLC6A15	null	0.00689655172414	null
ENSG00000072071	LPHN1	null	0.00344827586207	null
ENSG00000072080	SPP2	null	0.0103448275862	null
ENSG00000072110	ACTN1	null	0.0103448275862	null
ENSG00000072121	ZFYVE26	null	0.0103448275862	null
ENSG00000072133	RPS6KA6	null	0.00689655172414	null
ENSG00000072135	PTPN18	null	0.00344827586207	null
ENSG00000072182	ASIC4	null	0.00689655172414	null
ENSG00000072195	SPEG	0.554241996724	0.0241379310345	null
ENSG00000072310	SREBF1	null	0.00344827586207	null
ENSG00000072315	TRPC5	null	0.00344827586207	null
ENSG00000072364	AFF4	null	0.00344827586207	null
ENSG00000072501	SMC1A	null	0.0172413793103	null
ENSG00000072506	HSD17B10	null	0.00689655172414	null
ENSG00000072657	TRHDE	null	0.0310344827586	null
ENSG00000072682	P4HA2	null	0.00689655172414	null
ENSG00000072778	ACADVL	null	0.0137931034483	null
ENSG00000072786	STK10	null	0.0137931034483	null
ENSG00000072803	FBXW11	null	0.00344827586207	null
ENSG00000072818	ACAP1	null	0.00689655172414	null
ENSG00000072849	DERL2	null	0.00689655172414	null
ENSG00000072952	MRVI1	null	0.00689655172414	null
ENSG00000072954	TMEM38A	null	0.00344827586207	null
ENSG00000073008	PVR	null	0.00689655172414	null
ENSG00000073050	XRCC1	null	0.00689655172414	null
ENSG00000073060	SCARB1	null	0.0103448275862	null
ENSG00000073111	MCM2	null	0.00344827586207	null
ENSG00000073146	MOV10L1	null	0.0137931034483	null
ENSG00000073150	PANX2	null	0.0137931034483	null
ENSG00000073282	TP63	null	0.0206896551724	null
ENSG00000073331	ALPK1	null	0.0103448275862	null
ENSG00000073350	LLGL2	null	0.00344827586207	null
ENSG00000073417	PDE8A	null	0.00344827586207	null
ENSG00000073464	CLCN4	null	0.00344827586207	null
ENSG00000073605	GSDMB	null	0.00689655172414	null
ENSG00000073614	KDM5A	null	0.0137931034483	null
ENSG00000073711	PPP2R3A	null	0.0103448275862	null
ENSG00000073734	ABCB11	null	0.0137931034483	null
ENSG00000073754	CD5L	null	0.0103448275862	null
ENSG00000073803	MAP3K13	null	0.00344827586207	null
ENSG00000073849	ST6GAL1	null	0.00344827586207	null
ENSG00000073861	TBX21	null	0.00344827586207	null
ENSG00000073910	FRY	null	0.00689655172414	null
ENSG00000073921	PICALM	null	0.00344827586207	null
ENSG00000074047	GLI2	null	0.0103448275862	null
ENSG00000074054	CLASP1	null	0.00689655172414	null
ENSG00000074071	MRPS34	null	0.00344827586207	null
ENSG00000074181	NOTCH3	null	0.0137931034483	null
ENSG00000074219	TEAD2	null	0.0172413793103	null
ENSG00000074356	C17orf85	null	0.00344827586207	null
ENSG00000074370	ATP2A3	null	0.0103448275862	null
ENSG00000074527	NTN4	null	0.0137931034483	null
ENSG00000074582	BCS1L	null	0.00689655172414	null
ENSG00000074621	SLC24A1	null	0.00689655172414	null
ENSG00000074657	ZNF532	null	0.0103448275862	null
ENSG00000074695	LMAN1	null	0.0137931034483	null
ENSG00000074771	NOX3	null	0.0172413793103	null
ENSG00000074803	SLC12A1	null	0.00344827586207	null
ENSG00000074842	C19orf10	null	0.00344827586207	null
ENSG00000074964	ARHGEF10L	null	0.00689655172414	null
ENSG00000074966	TXK	null	0.0103448275862	null
ENSG00000075035	WSCD2	null	0.0137931034483	null
ENSG00000075151	EIF4G3	null	0.00344827586207	null
ENSG00000075218	GTSE1	null	0.00689655172414	null
ENSG00000075223	SEMA3C	null	0.0413793103448	null
ENSG00000075275	CELSR1	0.999999077166	0.0310344827586	null
ENSG00000075292	ZNF638	null	0.0137931034483	null
ENSG00000075336	TIMM21	null	0.00344827586207	null
ENSG00000075340	ADD2	null	0.00689655172414	null
ENSG00000075391	RASAL2	null	0.00689655172414	null
ENSG00000075399	VPS9D1	null	0.00344827586207	null
ENSG00000075407	ZNF37A	null	0.0103448275862	null
ENSG00000075413	MARK3	null	0.00344827586207	null
ENSG00000075420	FNDC3B	null	0.0103448275862	null
ENSG00000075426	FOSL2	null	0.00344827586207	null
ENSG00000075539	FRYL	0.937154953704	0.0310344827586	null
ENSG00000075651	PLD1	null	0.00689655172414	null
ENSG00000075673	ATP12A	null	0.00344827586207	null
ENSG00000075711	DLG1	null	0.00344827586207	null
ENSG00000075884	ARHGAP15	null	0.0103448275862	null
ENSG00000075886	TUBA3D	null	0.0103448275862	null
ENSG00000075891	PAX2	null	0.00344827586207	null
ENSG00000075945	KIFAP3	null	0.00689655172414	null
ENSG00000075975	MKRN2	null	0.00344827586207	null
ENSG00000076003	MCM6	null	0.0137931034483	null
ENSG00000076108	BAZ2A	null	0.00689655172414	null
ENSG00000076321	KLHL20	null	0.00344827586207	null
ENSG00000076356	PLXNA2	null	0.0103448275862	null
ENSG00000076382	SPAG5	null	0.0103448275862	null
ENSG00000076554	TPD52	null	0.00344827586207	null
ENSG00000076555	ACACB	0.530836840095	0.0275862068966	null
ENSG00000076650	GPATCH1	null	0.0103448275862	null
ENSG00000076685	NT5C2	null	0.00344827586207	null
ENSG00000076716	GPC4	null	0.00344827586207	null
ENSG00000076944	STXBP2	null	0.0103448275862	null
ENSG00000077009	NMRK2	null	0.00344827586207	null
ENSG00000077044	DGKD	0.845374134167	0.0172413793103	null
ENSG00000077063	CTTNBP2	null	0.0137931034483	null
ENSG00000077092	RARB	null	0.00344827586207	null
ENSG00000077150	NFKB2	null	0.00689655172414	null
ENSG00000077157	PPP1R12B	null	0.00344827586207	null
ENSG00000077232	DNAJC10	null	0.00689655172414	null
ENSG00000077235	GTF3C1	null	0.0137931034483	null
ENSG00000077238	IL4R	0.61076196661	0.0310344827586	null
ENSG00000077274	CAPN6	null	0.00689655172414	null
ENSG00000077279	DCX	null	0.00689655172414	null
ENSG00000077348	EXOSC5	null	0.00689655172414	null
ENSG00000077420	APBB1IP	null	0.0103448275862	null
ENSG00000077454	LRCH4	null	0.00689655172414	null
ENSG00000077498	TYR	null	0.00344827586207	null
ENSG00000077616	NAALAD2	null	0.0103448275862	null
ENSG00000077684	PHF17	null	0.00689655172414	null
ENSG00000077782	FGFR1	null	0.00344827586207	null
ENSG00000077800	FKBP6	null	0.00689655172414	null
ENSG00000077935	SMC1B	null	0.0103448275862	null
ENSG00000077942	FBLN1	null	0.00344827586207	null
ENSG00000077943	ITGA8	null	0.0103448275862	null
ENSG00000077984	CST7	null	0.00344827586207	null
ENSG00000078018	MAP2	null	0.00344827586207	null
ENSG00000078053	AMPH	null	0.0137931034483	null
ENSG00000078070	MCCC1	null	0.00344827586207	null
ENSG00000078081	LAMP3	null	0.0103448275862	null
ENSG00000078098	FAP	null	0.0103448275862	null
ENSG00000078114	NEBL	null	0.0206896551724	null
ENSG00000078124	ACER3	null	0.00344827586207	null
ENSG00000078177	N4BP2	null	0.0137931034483	null
ENSG00000078269	SYNJ2	null	0.0103448275862	null
ENSG00000078295	ADCY2	null	0.0103448275862	null
ENSG00000078328	RBFOX1	null	0.0137931034483	null
ENSG00000078369	GNB1	null	0.00344827586207	null
ENSG00000078399	HOXA9	null	0.00344827586207	null
ENSG00000078487	ZCWPW1	null	0.0172413793103	null
ENSG00000078549	ADCYAP1R1	null	0.00344827586207	null
ENSG00000078579	FGF20	null	0.00344827586207	null
ENSG00000078589	P2RY10	null	0.0137931034483	null
ENSG00000078618	NRD1	null	0.00344827586207	null
ENSG00000078674	PCM1	null	0.00344827586207	null
ENSG00000078687	TNRC6C	null	0.0103448275862	null
ENSG00000078699	CBFA2T2	null	0.00344827586207	null
ENSG00000078725	DBC1	null	0.00344827586207	null
ENSG00000078747	ITCH	null	0.00344827586207	null
ENSG00000078795	PKD2L2	null	0.00689655172414	null
ENSG00000078814	MYH7B	null	0.0137931034483	null
ENSG00000078898	BPIFB2	null	0.00689655172414	null
ENSG00000079101	CLUL1	null	0.00344827586207	null
ENSG00000079102	RUNX1T1	null	0.00344827586207	null
ENSG00000079112	CDH17	null	0.00689655172414	null
ENSG00000079156	OSBPL6	null	0.00689655172414	null
ENSG00000079246	XRCC5	null	0.00344827586207	null
ENSG00000079263	SP140	null	0.00689655172414	null
ENSG00000079308	TNS1	null	0.0103448275862	null
ENSG00000079313	REXO1	null	0.0137931034483	null
ENSG00000079337	RAPGEF3	null	0.00344827586207	null
ENSG00000079393	DUSP13	null	0.00344827586207	null
ENSG00000079432	CIC	null	0.00344827586207	null
ENSG00000079435	LIPE	null	0.00344827586207	null
ENSG00000079482	OPHN1	null	0.00689655172414	null
ENSG00000079557	AFM	null	0.0241379310345	null
ENSG00000079805	DNM2	null	0.00689655172414	null
ENSG00000079819	EPB41L2	null	0.00689655172414	null
ENSG00000079841	RIMS1	null	0.00689655172414	null
ENSG00000079950	STX7	null	0.00344827586207	null
ENSG00000080031	PTPRH	null	0.0137931034483	null
ENSG00000080166	DCT	null	0.00344827586207	null
ENSG00000080224	EPHA6	null	0.0137931034483	null
ENSG00000080345	RIF1	null	0.00689655172414	null
ENSG00000080493	SLC4A4	null	0.0137931034483	null
ENSG00000080503	SMARCA2	null	0.0103448275862	null
ENSG00000080511	RDH8	null	0.00689655172414	null
ENSG00000080546	SESN1	null	0.00344827586207	null
ENSG00000080561	MID2	null	0.0137931034483	null
ENSG00000080573	COL5A3	null	0.00689655172414	null
ENSG00000080603	SRCAP	null	0.0137931034483	null
ENSG00000080608	KIAA0020	null	0.0137931034483	null
ENSG00000080709	KCNN2	null	0.00344827586207	null
ENSG00000080802	CNOT4	null	0.00344827586207	null
ENSG00000080815	PSEN1	null	0.00344827586207	null
ENSG00000080839	RBL1	null	0.00689655172414	null
ENSG00000080845	DLGAP4	null	0.0103448275862	null
ENSG00000080910	CFHR2	null	0.0206896551724	null
ENSG00000080986	NDC80	null	0.00344827586207	null
ENSG00000081026	MAGI3	null	0.00689655172414	null
ENSG00000081051	AFP	null	0.00689655172414	null
ENSG00000081052	COL4A4	0.288446951471	0.0172413793103	null
ENSG00000081138	CDH7	null	0.0172413793103	null
ENSG00000081148	IMPG2	null	0.00689655172414	null
ENSG00000081154	PCNP	null	0.00344827586207	null
ENSG00000081237	PTPRC	0.999999077166	0.0172413793103	null
ENSG00000081248	CACNA1S	null	0.0310344827586	null
ENSG00000081277	PKP1	null	0.00344827586207	null
ENSG00000081307	UBA5	null	0.00344827586207	null
ENSG00000081479	LRP2	null	0.0655172413793	null
ENSG00000081665	ZNF506	null	0.00344827586207	null
ENSG00000081692	JMJD4	null	0.00344827586207	null
ENSG00000081760	AACS	null	0.0137931034483	null
ENSG00000081791	KIAA0141	null	0.00344827586207	null
ENSG00000081803	CADPS2	null	0.0172413793103	null
ENSG00000081818	PCDHB4	null	0.0103448275862	null
ENSG00000081842	PCDHA6	null	0.141379310345	null
ENSG00000081853	PCDHGA2	null	0.165517241379	null
ENSG00000081913	PHLPP1	null	0.00344827586207	null
ENSG00000081923	ATP8B1	null	0.00344827586207	null
ENSG00000081985	IL12RB2	null	0.00689655172414	null
ENSG00000082014	SMARCD3	null	0.00689655172414	null
ENSG00000082068	WDR70	null	0.00344827586207	null
ENSG00000082074	FYB	null	0.00689655172414	null
ENSG00000082126	MPP4	null	0.00689655172414	null
ENSG00000082175	PGR	null	0.0172413793103	null
ENSG00000082212	ME2	null	0.00344827586207	null
ENSG00000082293	COL19A1	null	0.0206896551724	null
ENSG00000082397	EPB41L3	0.968323085833	0.0275862068966	null
ENSG00000082438	COBLL1	null	0.0103448275862	null
ENSG00000082516	GEMIN5	null	0.00689655172414	null
ENSG00000082556	OPRK1	null	0.00689655172414	null
ENSG00000082701	GSK3B	null	0.00689655172414	null
ENSG00000082805	ERC1	null	0.00344827586207	null
ENSG00000083067	TRPM3	null	0.0172413793103	null
ENSG00000083097	DOPEY1	null	0.0103448275862	null
ENSG00000083223	ZCCHC6	null	0.00344827586207	null
ENSG00000083290	ULK2	null	0.00689655172414	null
ENSG00000083307	GRHL2	null	0.00689655172414	null
ENSG00000083454	P2RX5	null	0.00344827586207	null
ENSG00000083457	ITGAE	null	0.00689655172414	null
ENSG00000083520	DIS3	null	0.00689655172414	null
ENSG00000083544	TDRD3	null	0.00344827586207	null
ENSG00000083635	NUFIP1	null	0.00344827586207	null
ENSG00000083642	PDS5B	null	0.00344827586207	null
ENSG00000083782	EPYC	null	0.00344827586207	null
ENSG00000083799	CYLD	null	0.0103448275862	null
ENSG00000083812	ZNF324	null	0.00689655172414	null
ENSG00000083817	ZNF416	null	0.00344827586207	null
ENSG00000083828	ZNF586	null	0.00689655172414	null
ENSG00000083844	ZNF264	null	0.00344827586207	null
ENSG00000083845	RPS5	null	0.00344827586207	null
ENSG00000083857	FAT1	null	0.0172413793103	null
ENSG00000083896	YTHDC1	null	0.00344827586207	null
ENSG00000084093	REST	null	0.00689655172414	null
ENSG00000084110	HAL	null	0.00689655172414	null
ENSG00000084112	SSH1	null	0.00689655172414	null
ENSG00000084234	APLP2	null	0.0137931034483	null
ENSG00000084444	KIAA1467	null	0.0103448275862	null
ENSG00000084636	COL16A1	null	0.0103448275862	null
ENSG00000084674	APOB	null	0.0620689655172	null
ENSG00000084676	NCOA1	null	0.00344827586207	null
ENSG00000084754	HADHA	null	0.00344827586207	null
ENSG00000084774	CAD	0.999999077166	0.0172413793103	null
ENSG00000085063	CD59	null	0.00344827586207	null
ENSG00000085185	BCORL1	null	0.0137931034483	null
ENSG00000085224	ATRX	4.3095635073E-6	0.0620689655172	null
ENSG00000085231	TAF9	null	0.00344827586207	null
ENSG00000085265	FCN1	null	0.00344827586207	null
ENSG00000085276	MECOM	0.999999077166	0.0275862068966	null
ENSG00000085377	PREP	null	0.00689655172414	null
ENSG00000085433	WDR47	null	0.00344827586207	null
ENSG00000085465	OVGP1	null	0.00344827586207	null
ENSG00000085511	MAP3K4	null	0.00689655172414	null
ENSG00000085514	PILRA	null	0.0103448275862	null
ENSG00000085552	IGSF9	null	0.00344827586207	null
ENSG00000085563	ABCB1	2.12399363351E-4	0.0379310344828	0.750748115918
ENSG00000085644	ZNF213	null	0.00344827586207	null
ENSG00000085733	CTTN	null	0.0103448275862	null
ENSG00000085741	WNT11	null	0.00344827586207	null
ENSG00000085831	TTC39A	null	0.00344827586207	null
ENSG00000085999	RAD54L	null	0.00689655172414	null
ENSG00000086015	MAST2	null	0.00344827586207	null
ENSG00000086102	NFX1	null	0.00689655172414	null
ENSG00000086189	DIMT1	null	0.00344827586207	null
ENSG00000086200	IPO11	null	0.00344827586207	null
ENSG00000086205	FOLH1	null	0.00689655172414	null
ENSG00000086288	NME8	null	0.0206896551724	null
ENSG00000086289	EPDR1	null	0.0344827586207	null
ENSG00000086544	ITPKC	null	0.0103448275862	null
ENSG00000086570	FAT2	null	0.0448275862069	null
ENSG00000086717	PPEF1	null	0.00689655172414	null
ENSG00000086730	LAT2	null	0.0103448275862	null
ENSG00000086758	HUWE1	0.999999077166	0.0275862068966	null
ENSG00000086967	MYBPC2	null	0.00344827586207	null
ENSG00000086991	NOX4	null	0.0172413793103	null
ENSG00000087053	MTMR2	null	0.00344827586207	null
ENSG00000087077	TRIP6	null	0.00344827586207	null
ENSG00000087087	SRRT	null	0.0103448275862	null
ENSG00000087116	ADAMTS2	0.999999077166	0.0206896551724	null
ENSG00000087128	TMPRSS11E	null	0.00344827586207	null
ENSG00000087191	PSMC5	null	0.00689655172414	null
ENSG00000087237	CETP	null	0.0103448275862	null
ENSG00000087245	MMP2	null	0.00689655172414	null
ENSG00000087258	GNAO1	null	0.00344827586207	null
ENSG00000087274	ADD1	null	0.00689655172414	null
ENSG00000087365	SF3B2	null	0.00689655172414	null
ENSG00000087510	TFAP2C	null	0.00344827586207	null
ENSG00000087589	CASS4	null	0.0103448275862	null
ENSG00000087842	PIR	null	0.00344827586207	null
ENSG00000087903	RFX2	null	0.00689655172414	null
ENSG00000087916	SLC6A14	null	0.0206896551724	null
ENSG00000088205	DDX18	null	0.00689655172414	null
